,GEOID,COUNTY,LAT,LON,age_median,agg_travel_time,agg_travel_time_2011,contract_rent_25q,contract_rent_50q,contract_rent_75q,county,gross_rent_median,gross_rent_median_2011,household_income_median,household_income_median_2011,households,housing_median_value,housing_median_value_2011,housing_occupied,housing_owner_occupied,housing_renter_occupied,housing_units,housing_units_2011,housingcost_w_mort_2011,housingcost_w_mortgage,housingcost_wo_mort_2011,housingcost_wo_mortgage,male,mort_cost_%_of_income,mort_cost_%_of_income_2011,pop_over16_work,pop_over25_edu,pop_over25_edu_HS,pop_over25_edu_bach,pop_over25_edu_coll,pop_over25_edu_grad,pop_over25_edu_less_HS,population,population_2011,population_under18,poverty,poverty_2011,rs_tax_median_w_mort,tract,vacancy,white,geo_header,accommodates,bathrooms,bedrooms,beds,dailyrate,number_of_reviews,review_scores_location,review_scores_rating,airbnb_listings,mean_travel_time,airbnb_monthly_equal,airbnb_rent_mult,make_rent_median,make_rent_75q,%_occupied,airbnb_trans,%_non-whites,%_vacancy,%_poverty,airbnb_housing_density,airbnb_rental_density,cap_rate,airbnb_cap_rate,housing_affordability,%_hs_or_above,%_bach_or_above,ppl_per_household,%_male,chg_gross_rent_median,chg_household_income_median,chg_housing_units,chg_population,chg_housing_value_median,chg_mort_cost,chg_mort_cost_%_of_income,%_poverty_2011,chg_%_poverty,cap_rate_differential,id,coffee_count,green_rides,noise_count,uber_rides,bar_count,yellow_rides
865,36047063600,47,40.6099355,-73.9361433,40.4,,,703,735,1577,047,950,911,91136,90938,514,483100,488600,514,421,93,533,502,2529,2000,720,733,767,23.9,30.1,611,938,214,266,242,159,57,1344,1232,328,77,125,3265,063600,19,1287,36,,,,,,,,,,,,,,,96.435272045,0,4.24107142857,3.56472795497,5.72916666667,0.0,0.0,2.35975988408,,94.9333333333,93.9232409382,45.3091684435,2.61478599222,57.068452381,39.0,198.0,31.0,112.0,-5500.0,-529.0,-6.2,10.1461038961,-4.41693722944,,,0.0,0.0,39.0,14.0,0.0,4.0
866,36047063800,47,40.608074,-73.9403,40.9,30940,34720,896,1192,2001,047,1213,1212,72527,62750,671,478200,530000,671,512,159,751,713,2377,2354,749,698,809,30.8,28.5,721,1252,334,374,237,199,108,1736,1781,360,13,58,3396,063800,80,1316,36,,,,,,,,,,42.9126213592,,,,,89.3475366178,0,24.1935483871,10.6524633822,0.748847926267,0.0,0.0,3.04391468005,,64.1877301048,91.3738019169,45.7667731629,2.58718330849,46.6013824885,1.0,9777.0,38.0,-45.0,-51800.0,-23.0,2.3,3.25659741718,-2.50774949091,,,0.0,30.0,20.0,15.0,0.0,4.0
867,36047064000,47,40.6109971,-73.9402463,37.4,27130,29680,607,825,1240,047,925,636,90833,91591,600,602000,518700,600,508,92,633,594,1973,2744,911,898,921,25.4,21.8,687,1224,334,226,220,246,198,1906,2020,502,352,260,4673,064000,33,1536,36,2.0,1.0,1.0,1.0,50.0,0.0,,,1.0,39.4905385735,1525.0,1.64864864865,18.5,24.8,94.7867298578,1,19.4123819517,5.21327014218,18.4679958027,0.157977883096,1.08695652174,1.8438538206,3.03986710963,68.9633442663,83.8235294118,38.5620915033,3.17666666667,48.3210912907,289.0,-758.0,39.0,-114.0,83300.0,771.0,3.6,12.8712871287,5.59670867402,1.19601328904,,0.0,12.0,134.0,10.0,1.0,6.0
868,36047064200,47,40.6121974,-73.9463939,38.5,35560,,1002,1149,1340,047,1254,1047,60863,60588,899,746100,795300,899,365,534,981,954,3067,3521,971,1000,1067,29.4,43.8,920,1596,357,502,303,294,140,2355,2680,585,278,191,5279,064200,82,2122,36,2.0,1.0,1.0,1.0,100.0,5.0,10.0,100.0,1.0,38.652173913,3050.0,2.4322169059,12.54,13.4,91.6411824669,1,9.89384288747,8.35881753313,11.804670913,0.101936799185,0.187265917603,2.01688781665,4.90550864495,36.0119047619,91.2280701754,49.8746867168,2.61957730812,45.3078556263,207.0,275.0,27.0,-325.0,-49200.0,454.0,-14.4,7.12686567164,4.67780524131,2.88862082831,,0.0,30.0,215.0,86.0,2.0,35.0
869,36047064400,47,40.6137965,-73.9424791,30.7,43815,43085,986,1130,1294,047,1225,1139,90714,81389,834,610100,631600,834,528,306,913,862,2795,3074,894,879,1347,36.3,32.1,1193,1714,511,310,477,222,194,2872,2567,853,390,108,4354,064400,79,2198,36,,,,,,,,,,36.7267393127,,,,,91.3472070099,0,23.4679665738,8.65279299014,13.5793871866,0.0,0.0,2.40944107523,,61.4793428757,88.6814469078,31.0385064177,3.44364508393,46.9011142061,86.0,9325.0,51.0,305.0,-21500.0,279.0,4.2,4.20724581223,9.3721413744,,,0.0,30.0,87.0,28.0,0.0,28.0
870,36047064600,47,40.6159147,-73.9395351,30.7,,,1043,1193,1346,047,1354,1358,79926,79375,727,509100,572100,727,527,200,739,695,2341,2625,700,778,1389,30.8,30.1,1016,1400,412,265,371,264,88,2507,2375,802,157,341,3299,064600,12,2170,36,,,,,,,,,,,,,,,98.3761840325,0,13.4423613881,1.62381596752,6.26246509773,0.0,0.0,3.19151443724,,63.4333333333,93.7142857143,37.7857142857,3.44841815681,55.4048663742,-4.0,551.0,44.0,132.0,-63000.0,284.0,0.7,14.3578947368,-8.09542963912,,,0.0,7.0,113.0,55.0,0.0,9.0
871,36047064800,47,40.6176898,-73.9364602,39.1,31415,23385,1116,1277,1397,047,1313,1409,62232,55373,681,533100,495600,681,484,197,729,724,2189,2878,842,861,937,45.9,33.3,647,1309,519,268,292,78,152,1848,1973,478,110,174,3528,064800,48,1097,36,,,,,,,,,,48.5548686244,,,,,93.4156378601,0,40.6385281385,6.58436213992,5.95238095238,0.0,0.0,2.95554305008,,45.0486448923,88.3880825057,26.4323911383,2.71365638767,50.7034632035,-96.0,6859.0,5.0,-125.0,37500.0,689.0,12.6,8.81905727319,-2.86667632081,,,0.0,12.0,242.0,38.0,0.0,14.0
872,36047065000,47,40.6199785,-73.9336466,39,,32065,853,1103,1241,047,1132,948,66076,56000,513,447700,437500,513,347,166,536,515,2198,2250,527,765,587,22.4,22.5,750,1025,288,180,292,120,145,1465,1481,185,157,211,3664,065000,23,615,36,2.0,1.0,0.0,1.0,65.0,1.0,10.0,100.0,1.0,,1982.5,1.75132508834,17.4153846154,19.0923076923,95.7089552239,1,58.0204778157,4.29104477612,10.7167235495,0.186567164179,0.602409638554,3.03417467054,5.31382622292,61.1814814815,85.8536585366,29.2682926829,2.85575048733,40.0682593857,184.0,10076.0,21.0,-16.0,10200.0,52.0,-0.1,14.2471303174,-3.53040676787,2.27965155238,,0.0,126.0,202.0,43.0,1.0,76.0
873,36047065200,47,40.614762,-73.9300726,39.2,,,690,1066,1176,047,1125,1150,97000,114250,478,571400,591100,478,402,76,540,491,2452,2635,822,671,564,31.1,26.2,547,882,277,174,142,253,36,1277,1498,326,35,131,3632,065200,62,1043,36,,,,,,,,,,,,,,,88.5185185185,0,18.3241973375,11.4814814815,2.74079874706,0.0,0.0,2.36261813091,,76.6919671094,95.9183673469,48.4126984127,2.67154811715,44.1660140955,-25.0,-17250.0,49.0,-221.0,-19700.0,183.0,4.9,8.74499332443,-6.00419457737,,,0.0,161.0,59.0,81.0,1.0,84.0
874,36047065400,47,40.6129487,-73.9318078,43.5,30020,29825,224,247,1350,047,247,1075,91667,92679,620,489200,556400,620,588,32,620,590,2220,2013,724,723,912,24.4,28.7,772,1195,380,267,358,119,71,1793,1667,442,112,113,3684,065400,0,1458,36,,,,,,,,,,38.8860103627,,,,,100.0,0,18.6837702175,0.0,6.24651422197,0.0,0.0,0.605887162715,,94.8698046034,94.0585774059,32.3012552301,2.89193548387,50.8644729504,-828.0,-1012.0,30.0,126.0,-67200.0,-207.0,-4.3,6.77864427115,-0.532130049171,,,0.0,0.0,22.0,6.0,0.0,1.0
875,36047065600,47,40.6130109,-73.9349822,35.8,,,,,,047,,990,92882,76917,639,435400,445100,639,611,28,645,637,2073,2262,633,699,982,26.5,23.7,764,1245,283,324,268,243,127,1873,1815,422,145,104,3176,065600,6,1467,36,,,,,,,,,,,,,,,99.0697674419,0,21.6764548852,0.93023255814,7.74159103043,0.0,0.0,,,85.545608606,89.7991967871,45.5421686747,2.93114241002,52.4292578751,,15965.0,8.0,58.0,-9700.0,189.0,2.8,5.73002754821,2.01156348222,,,0.0,6.0,55.0,12.0,1.0,8.0
876,36047065800,47,40.6080828,-73.9312005,39.3,42135,,938,1138,1469,047,1149,1188,75417,77630,735,511500,555800,735,640,95,778,738,2472,2518,741,762,1065,28,33,988,1524,412,410,265,312,125,2226,1959,537,72,98,3705,065800,43,2031,36,,,,,,,,,,42.6467611336,,,,,94.4730077121,0,8.76010781671,5.52699228792,3.23450134771,0.0,0.0,2.69560117302,,62.3982327244,91.7979002625,47.375328084,3.02857142857,47.8436657682,-39.0,-2213.0,40.0,267.0,-44300.0,46.0,-5.0,5.00255232261,-1.7680509749,,,0.0,6.0,57.0,18.0,1.0,5.0
877,36047066000,47,40.6090466,-73.92808,39.9,,,,,,047,,1271,80278,77963,686,497400,481300,686,661,25,770,697,2463,2216,744,735,974,31,32.7,867,1349,331,311,402,198,107,1957,1674,485,41,138,4100,066000,84,1610,36,,,,,,,,,,,,,,,89.0909090909,0,17.731221257,10.9090909091,2.09504343383,0.0,0.0,,,75.4719464501,92.0681986657,37.7316530764,2.8527696793,49.7700562085,,2315.0,73.0,283.0,16100.0,-247.0,-1.7,8.24372759857,-6.14868416474,,,0.0,17.0,109.0,23.0,0.0,3.0
878,36047066200,47,40.6093052,-73.924372,42.8,,,497,994,1230,047,1069,1560,85066,85530,585,465800,463600,585,447,138,633,613,2219,2042,841,1001,828,24.8,33.7,812,1209,315,343,345,122,84,1692,1716,353,68,63,3639,066200,48,1130,36,,,,,,,,,,,,,,,92.4170616114,0,33.2151300236,7.58293838863,4.01891252955,0.0,0.0,2.75397166166,,86.7878713679,93.0521091811,38.4615384615,2.89230769231,48.9361702128,-491.0,-464.0,20.0,-24.0,2200.0,-177.0,-8.9,3.67132867133,0.347583858222,,1.0,1.0,119.0,46.0,47.0,0.0,70.0
879,36047066600,47,40.5850613,-73.9184685,,,,,,,047,,,,,0,,,0,0,0,0,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,066600,0,0,36,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,1.0,1.0,18.0,18.0,5.0,0.0,55.0
880,36047067000,47,40.6127246,-73.9227642,39.3,62195,59355,1091,1333,1527,047,1430,1375,62045,48250,1022,489900,541800,1022,545,477,1077,1108,2684,2352,849,700,1327,26.5,39.4,1374,2052,736,335,566,149,266,2901,2751,719,208,193,3376,067000,55,903,36,1.0,,1.0,,81.0,0.0,,,1.0,45.2656477438,2470.5,1.72762237762,17.6543209877,18.8518518519,94.8932219127,1,68.8728024819,5.10677808728,7.16994139952,0.0928505106778,0.20964360587,3.50275566442,6.0514390692,54.9576601474,87.037037037,23.5867446394,2.8385518591,45.742847294,55.0,13795.0,-31.0,150.0,-51900.0,-332.0,-12.9,7.01563067975,0.154310719765,2.54868340478,1.0,1.0,172.0,257.0,79.0,0.0,44.0
881,36047067200,47,40.618747,-73.9278042,31.5,,,1106,1232,1418,047,1480,1448,61840,54934,441,419600,454900,441,278,163,467,474,2702,2933,643,723,827,39.1,42.3,758,1091,427,87,254,122,201,1789,1618,476,370,177,3808,067200,26,220,36,,,,,,,,,,,,,,,94.4325481799,0,87.702627166,5.56745182013,20.6819452208,0.0,0.0,4.23260247855,,43.9254460734,81.5765352887,19.1567369386,4.0566893424,46.2269424259,32.0,6906.0,-7.0,171.0,-35300.0,231.0,-3.2,10.9394313968,9.74251382401,,,0.0,12.0,194.0,27.0,0.0,19.0
882,36047067400,47,40.6198305,-73.9302723,40.2,44825,45390,1193,1443,1793,047,1565,1596,72143,55455,630,445400,468000,630,476,154,665,665,2562,2385,696,848,861,39.4,24.8,958,1411,484,269,405,113,140,1967,2177,393,100,222,3415,067400,35,586,36,,,,,,,,,,46.7901878914,,,,,94.7368421053,0,70.2084392476,5.26315789474,5.08388408744,0.0,0.0,4.21643466547,,63.0179944095,90.0779588944,27.0729978738,3.12222222222,43.7722419929,-31.0,16688.0,0.0,-210.0,-22600.0,-177.0,14.6,10.1975195223,-5.11363543484,,2.0,2.0,48.0,188.0,103.0,0.0,34.0
883,36047067600,47,40.624995,-73.9272011,41.4,,52790,1322,1449,1688,047,1754,1343,70708,75093,613,434900,445400,613,493,120,626,642,2371,2686,828,750,917,36.5,31.8,984,1395,380,248,404,148,215,1933,2207,315,94,284,3184,067600,13,290,36,2.0,1.0,1.0,1.5,82.5,1.0,5.0,80.0,2.0,,2516.25,1.43457810718,21.2606060606,20.4606060606,97.9233226837,2,84.9974133471,2.07667731629,4.86290739783,0.319488817891,1.66666666667,4.83973327202,6.94297539664,54.8430131546,84.5878136201,28.3870967742,3.15334420881,47.4392136575,411.0,-4385.0,-16.0,-274.0,-10500.0,315.0,4.7,12.8681468056,-8.00523940779,2.10324212463,1.0,1.0,202.0,123.0,78.0,1.0,35.0
884,36047067800,47,40.6261489,-73.922779,43.3,,,1134,1377,1651,047,1567,1361,79673,76587,887,490400,515200,887,476,411,1009,907,3474,2891,927,888,1140,37.6,50,1326,1948,661,460,480,107,240,2563,2822,388,115,133,3883,067800,122,295,36,2.0,1.0,1.0,1.33333333333,75.0,1.33333333333,10.0,100.0,3.0,,2287.5,1.45979578813,20.8933333333,22.0133333333,87.9088206145,3,88.4900507218,12.0911793855,4.48692937963,0.297324083251,0.729927007299,3.83442088091,5.59747145188,57.4145336101,87.6796714579,29.1067761807,2.88951521984,44.4791260242,206.0,3086.0,102.0,-259.0,-24800.0,-583.0,-12.4,4.71296952516,-0.226040145526,1.76305057096,,0.0,12.0,249.0,55.0,0.0,15.0
885,36047068000,47,40.6213764,-73.9251879,30.5,39005,,655,696,1002,047,862,779,66000,63371,576,384800,383900,576,385,191,599,642,2550,2667,720,613,1027,38,28.6,734,1128,395,114,297,134,188,2031,2163,665,550,448,2868,068000,23,306,36,4.5,1.0,2.0,3.5,132.0,21.0,7.5,83.5,2.0,53.1403269755,4026.0,4.67053364269,6.5303030303,7.59090909091,96.1602671119,2,84.9335302806,3.83973288815,27.0802560315,0.333889816361,1.04712041885,2.68814968815,12.5550935551,51.5560554931,83.3333333333,21.9858156028,3.52604166667,50.5662235352,83.0,2629.0,-43.0,-132.0,900.0,117.0,9.4,20.71197411,6.36828192148,9.86694386694,,0.0,20.0,153.0,21.0,0.0,23.0
886,36047068200,47,40.6166469,-73.9241304,37.2,,,989,1090,1193,047,1265,1325,79199,80000,867,450000,465900,867,737,130,893,906,2669,2748,659,785,1395,37.7,40.3,1530,1990,713,302,501,200,274,2999,3130,517,106,124,3075,068200,26,698,36,4.5,1.0,0.5,1.5,84.5,61.5,8.5,95.5,2.0,,2577.25,2.03735177866,14.9704142012,14.1183431953,97.0884658455,2,76.7255751917,2.91153415454,3.53451150383,0.223964165733,1.53846153846,3.37333333333,6.87266666667,60.0429099951,86.2311557789,25.2261306533,3.45905420992,46.5155051684,-60.0,-801.0,-13.0,-131.0,-15900.0,79.0,-2.6,3.96166134185,-0.427149838018,3.49933333333,,0.0,51.0,391.0,88.0,0.0,23.0
887,36047068600,47,40.6148226,-73.9172817,44.5,25255,24615,817,1203,1580,047,1375,942,48542,73813,673,285600,238100,673,471,202,730,670,1634,1989,632,651,634,27.2,23,612,1150,420,109,369,103,149,1441,1302,181,133,77,4189,068600,57,678,36,,,,,,,,,,41.2663398693,,,,,92.1917808219,0,52.9493407356,7.80821917808,9.22970159611,0.0,0.0,5.77731092437,,50.8442265795,87.0434782609,18.4347826087,2.1411589896,43.9972241499,433.0,-25271.0,60.0,139.0,47500.0,355.0,4.2,5.91397849462,3.31572310149,,,0.0,18.0,115.0,54.0,0.0,23.0
888,36047068800,47,40.6172158,-73.9191004,41.5,,41340,1016,1174,1374,047,1299,1393,86563,68281,587,468400,468400,587,400,187,626,629,2452,2635,693,848,941,29.8,30.5,861,1341,421,180,360,148,232,1794,1866,346,91,88,3430,068800,39,789,36,,,,,,,,,,,,,,,93.7699680511,0,56.0200668896,6.23003194888,5.07246376812,0.0,0.0,3.32792485056,,68.4400695762,82.6994780015,24.4593586875,3.05621805792,52.4526198439,-94.0,18282.0,-3.0,-72.0,0.0,183.0,-0.7,4.71596998928,0.356493778834,,,0.0,24.0,237.0,60.0,1.0,22.0
889,36047069000,47,40.6199654,-73.9206701,43.6,34980,,1057,1238,1477,047,1434,917,76250,73546,612,390700,400400,612,513,99,654,589,2407,2517,760,783,811,40.5,35,891,1277,238,173,453,262,151,1827,1608,402,35,114,2550,069000,42,484,36,,,,,,,,,,39.2592592593,,,,,93.5779816514,0,73.5084838533,6.42201834862,1.91570881226,0.0,0.0,4.40440235475,,63.1125016554,88.1754111198,34.0642129992,2.98529411765,44.389709907,517.0,2704.0,65.0,219.0,-9700.0,110.0,5.5,7.08955223881,-5.17384342655,,,0.0,42.0,209.0,45.0,2.0,14.0
890,36047069200,47,40.6236755,-73.9200888,36.7,46940,40000,997,1332,1714,047,1500,1192,83261,62171,804,448200,473700,804,538,266,848,847,2748,2767,797,817,1140,33.7,35.5,1256,1676,455,259,590,195,177,2582,2237,626,175,212,3694,069200,44,349,36,2.0,1.0,1.0,1.0,85.0,20.0,9.0,90.0,1.0,37.372611465,2592.5,1.72833333333,17.6470588235,20.1647058824,94.8113207547,1,86.4833462432,5.18867924528,6.77769171185,0.117924528302,0.375939849624,4.01606425703,6.94109772423,62.688983255,89.4391408115,27.0883054893,3.21144278607,44.1518202943,308.0,21090.0,1.0,345.0,-25500.0,19.0,-1.8,9.47697809566,-2.69928638381,2.9250334672,,0.0,25.0,327.0,197.0,0.0,30.0
891,36047069601,47,40.6271699,-73.9153676,35.6,,64845,1081,1360,1616,047,1523,1422,48971,53848,1518,597900,572300,1518,685,833,1621,1576,3389,3459,1001,1001,1873,50,39.4,1620,2824,763,757,686,320,298,4279,4307,1186,774,583,4763,069601,103,2267,36,,,,,,,,,,,,,,,93.6458975941,0,47.0203318532,6.35410240592,18.0883383968,0.0,0.0,3.05669844456,,29.4949166426,89.447592068,38.1373937677,2.81884057971,43.7719093246,101.0,-4877.0,45.0,-28.0,25600.0,70.0,10.6,13.5361040167,4.5522343801,,,0.0,66.0,388.0,110.0,0.0,26.0
892,36047069602,47,40.6228458,-73.9088401,38.9,106965,,1052,1263,1751,047,1384,1618,93281,92796,2070,545900,606300,2070,1413,657,2302,2166,3110,3128,787,780,3140,30.4,38.5,2977,4226,1241,1100,1029,570,286,6339,6387,1488,166,354,3727,069602,232,3957,36,1.875,1.125,1.375,1.625,47.125,5.0,8.5,82.5714285714,8.0,35.930466913,1437.3125,1.03852059249,29.3687002653,37.1564986737,89.9218071242,8,37.5769048746,10.0781928758,2.61870957564,0.347523892268,1.21765601218,3.04231544239,3.15950723576,62.1276907502,93.2323710364,39.517274018,3.06231884058,49.5346269128,-234.0,485.0,136.0,-48.0,-60400.0,18.0,-8.1,5.54250821982,-2.92379864418,0.117191793369,,0.0,13.0,203.0,52.0,0.0,7.0
893,36047069800,47,40.6111895,-73.9172125,42.6,,,1068,1208,1633,047,1227,1990,67391,63750,492,480600,536800,492,360,132,516,479,2625,2531,811,759,660,24.4,37.5,664,956,251,255,222,130,98,1373,1307,297,115,114,3750,069800,24,1181,36,,,,,,,,,,,,,,,95.3488372093,0,13.9839766934,4.6511627907,8.37581937363,0.0,0.0,3.06367041199,,55.4713222705,89.7489539749,40.2719665272,2.7906504065,48.0699198835,-763.0,3641.0,37.0,66.0,-56200.0,-94.0,-13.1,8.72226472839,-0.346445354751,,,0.0,52.0,55.0,70.0,0.0,28.0
894,36047070000,47,40.6200459,-73.9067408,36.7,,,965,1197,1549,047,1349,1438,58971,105392,672,480100,514600,672,423,249,672,688,2730,2875,947,1001,877,38.3,28.2,700,1106,418,231,273,138,46,1799,2062,430,88,42,2951,070000,0,1758,36,2.0,1.0,1.0,1.0,100.0,0.0,,,1.0,,3050.0,2.2609340252,13.49,15.49,100.0,1,2.27904391329,0.0,4.89160644803,0.14880952381,0.401606425703,3.37179754218,7.62341178921,42.7326086957,95.8408679928,33.3634719711,2.67708333333,48.7493051695,-89.0,-46421.0,-16.0,-263.0,-34500.0,145.0,10.1,2.03685741998,2.85474902805,4.25161424703,1.0,1.0,0.0,143.0,15.0,0.0,17.0
895,36047070201,47,40.6089645,-73.9081434,42.3,,87810,1041,1203,1427,047,1447,1471,52083,70858,2342,694600,737600,2342,1775,567,2514,2519,3204,3866,950,1001,2851,45.2,36.8,2570,3972,1012,865,1027,721,347,5852,6470,1383,628,568,6509,070201,172,5637,36,16.0,4.0,7.0,12.0,500.0,10.0,9.0,90.0,1.0,,15250.0,10.5390463027,2.894,2.854,93.1583134447,1,3.67395762133,6.84168655529,10.7313738893,0.0397772474145,0.176366843034,2.49985603225,26.3460984739,28.0668003104,91.2638469285,39.9295065458,2.49871904355,48.7183868763,-24.0,-18775.0,-5.0,-618.0,-43000.0,662.0,8.4,8.77897990726,1.952393982,23.8462424417,,0.0,36.0,184.0,112.0,0.0,50.0
896,36047070202,47,40.5913868,-73.8901359,54.5,1095,,,,,047,,,,39167,3,,,3,3,0,3,36,,,,,9,,,16,16,3,4,9,0,0,16,143,0,0,107,,070202,0,16,36,,,,,,,,,,68.4375,,,,,100.0,0,0.0,0.0,0.0,0.0,,,,,100.0,25.0,5.33333333333,56.25,,,-33.0,-127.0,,,,74.8251748252,-74.8251748252,,,0.0,42.0,0.0,92.0,0.0,38.0
897,36047070203,47,40.6091314,-73.8658406,,,,,,,047,,,,,0,,,0,0,0,0,0,,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,070203,0,0,36,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,19.0
898,36047070600,47,40.6125404,-73.8942552,46.7,,52050,1220,1538,1796,047,1929,1367,85069,80455,1018,651600,669000,1018,884,134,1063,1101,2787,2869,784,882,1253,36.5,37.8,1050,2036,564,474,497,326,175,2824,2866,488,19,34,5571,070600,45,2782,36,,,,,,,,,,,,,,,95.7666980245,0,1.48725212465,4.23330197554,0.672804532578,0.0,0.0,3.55248618785,,61.7731207157,91.4047151277,39.2927308448,2.77406679764,44.3696883853,562.0,4614.0,-38.0,-42.0,-17400.0,82.0,-1.3,1.18632240056,-0.51351786798,,,0.0,22.0,37.0,13.0,0.0,72.0
899,36047072000,47,40.6288502,-73.9200468,34.2,,,1239,1460,1747,047,1612,1474,64286,66900,642,565100,620600,642,272,370,697,700,3593,3378,1001,790,929,50,50,888,1327,424,234,351,175,143,2168,2118,586,279,401,4293,072000,55,148,36,,,,,,,,,,,,,,,92.1090387374,0,93.1734317343,7.89096126255,12.86900369,0.0,0.0,3.42311095381,,39.6474738504,89.2238131123,30.8214016579,3.3769470405,42.8505535055,138.0,-2614.0,-3.0,50.0,-55500.0,-215.0,0.0,18.9329556185,-6.06395192847,,1.0,1.0,81.0,196.0,102.0,0.0,53.0
900,36047072200,47,40.6319999,-73.9243887,38.3,,66400,1082,1237,1610,047,1401,1287,60333,73906,984,481900,463800,984,680,304,1081,1074,2745,2700,806,921,1389,45.8,39,1371,2116,814,272,504,218,308,3111,3209,764,405,280,2925,072200,97,26,36,3.0,1.0,1.0,1.0,95.0,18.0,10.0,97.0,1.0,,2897.5,2.068165596,14.7473684211,16.9473684211,91.026827012,1,99.1642558663,8.97317298797,13.0183220829,0.0925069380204,0.328947368421,3.48869059971,7.21518987342,46.5532407407,85.4442344045,23.156899811,3.16158536585,44.6480231437,114.0,-13573.0,7.0,-98.0,18100.0,-45.0,6.8,8.72545964475,4.29286243818,3.72649927371,,0.0,82.0,345.0,35.0,0.0,22.0
901,36047072400,47,40.6341061,-73.9270557,38.8,,,1070,1281,1460,047,1517,1524,81818,79432,612,466500,465500,612,365,247,704,760,2773,2458,885,863,946,40.8,44.5,914,1418,385,215,413,198,207,1989,2098,366,79,98,3252,072400,92,66,36,,,,,,,,,,,,,,,86.9318181818,0,96.6817496229,13.0681818182,3.97184514832,0.0,0.0,3.90225080386,,69.3466910768,85.4019746121,29.125528914,3.25,47.5615887381,-7.0,2386.0,-56.0,-109.0,1000.0,-315.0,-3.7,4.67111534795,-0.699270199635,,,0.0,106.0,87.0,61.0,0.0,61.0
902,36047072600,47,40.6324139,-73.9338762,40.8,,50370,1070,1172,1297,047,1202,1135,79183,72935,749,423000,429000,749,673,76,818,858,2327,2473,689,763,1031,35.4,37.4,1009,1624,488,364,512,210,50,2329,2435,456,89,20,3259,072600,69,65,36,1.5,1.0,1.0,1.5,113.5,0.5,,,2.0,,3461.75,2.87999168053,10.59030837,11.4273127753,91.564792176,2,97.2091026191,8.43520782396,3.82138256763,0.244498777506,2.63157894737,3.40992907801,9.82056737589,66.7062609516,96.921182266,35.3448275862,3.10947930574,44.2679261486,67.0,6248.0,-40.0,-106.0,-6000.0,146.0,-2.0,0.82135523614,3.00002733149,6.41063829787,,0.0,178.0,147.0,148.0,1.0,38.0
903,36047072800,47,40.6294856,-73.9270042,42,,,757,949,1165,047,1060,1056,51991,52370,1424,263400,294800,1424,922,502,1588,1644,1784,1898,634,655,1743,25,29.7,1906,2795,662,582,853,274,424,3733,3620,574,344,186,2695,072800,164,268,36,4.0,1.0,1.5,1.5,112.5,2.5,10.0,100.0,2.0,,3431.25,3.23702830189,9.42222222222,10.3555555556,89.6725440806,2,92.8207875703,10.3274559194,9.21510849183,0.125944584383,0.398406374502,4.8291571754,15.632118451,57.067746751,84.8300536673,30.626118068,2.62148876404,46.691668899,4.0,-379.0,-56.0,113.0,-31400.0,114.0,-4.7,5.13812154696,4.07698694487,10.8029612756,,0.0,36.0,289.0,36.0,0.0,45.0
904,36047073000,47,40.6262017,-73.9298437,45.8,,,790,999,1412,047,1174,1100,84583,85781,820,462700,502400,820,616,204,847,847,3034,2736,1001,845,1298,28.5,30.7,1338,1930,513,276,661,178,302,2683,2542,430,121,168,3231,073000,27,179,36,3.33333333333,1.33333333333,1.0,1.66666666667,95.0,14.6666666667,8.33333333333,85.6666666667,3.0,,2897.5,2.46805792164,12.3578947368,14.8631578947,96.8122786305,3,93.3283637719,3.18772136954,4.50987700335,0.354191263282,1.47058823529,3.04473741085,7.51458828615,64.405914961,84.3523316062,23.5233160622,3.27195121951,48.3786805814,74.0,-1198.0,0.0,141.0,-39700.0,-298.0,-2.2,6.6089693155,-2.09909231215,4.4698508753,,0.0,38.0,96.0,32.0,0.0,31.0
905,36047073200,47,40.627928,-73.9336058,36.5,52225,44820,709,1114,1432,047,1202,1133,71016,61528,869,461600,438200,869,526,343,891,775,2673,2623,695,1001,1319,33,36.8,1238,1929,588,348,611,165,217,2963,2696,603,358,515,3349,073200,22,185,36,4.0,1.25,2.0,2.5,160.0,0.0,,,2.0,42.1849757674,4880.0,4.05990016639,7.5125,8.95,97.5308641975,2,93.7563280459,2.46913580247,12.0823489706,0.224466891134,0.583090379009,3.12478336222,12.6863084922,56.4048799085,88.7506480041,26.5940902022,3.40966628308,44.5156935538,69.0,9488.0,116.0,267.0,23400.0,-50.0,-3.8,19.1023738872,-7.0200249166,9.56152512998,,0.0,49.0,280.0,18.0,0.0,28.0
