,census_tract,day_of_week,Pickup_longitude,Pickup_latitude,Passenger_count,Trip_distance,Total_amount,year,ride
1317,36061026900,504,-839660.7127838135,462878.42792892456,16454,34524.01,166957.37000000008,22872998,11357
1318,36061027100,504,-1955904.3971252441,1078194.819454193,38119,81232.12999999995,394045.17999999976,53280370,26455
1319,36061027300,504,-385638.26263427734,212577.4363746643,7546,15973.17,76604.70000000001,10505024,5216
1320,36061027500,423,-27873.947303771973,15364.322486877441,568,1282.4700000000003,5782.039999999999,759278,377
1321,36061027700,504,-342011.4522781372,188541.1912498474,6664,14036.72,67606.22,9316764,4626
1322,36061027900,504,-1185807.51638031,653703.2149620056,22968,49748.14000000002,237564.13999999998,32302546,16039
1323,36061028100,495,-101288.58782196045,55837.39739608765,1913,4233.929999999999,20351.73,2759180,1370
1324,36061028300,504,-381939.02390289307,210539.43184280396,7424,15844.290000000008,77317.27,10404324,5166
1325,36061028500,504,-588285.6796722412,324307.33014678955,11343,25017.68000000002,119172.71000000005,16025398,7957
1326,36061028700,457,-32677.655555725098,18014.867721557617,609,1318.5300000000002,6346.890000000001,890188,442
1327,36061029100,504,-843130.7172775269,464781.09910583496,16359,35582.48,170178.56000000006,22967656,11404
1328,36061029300,504,-1383670.5401000977,762752.2296180725,27097,57172.72000000002,277243.9,37692010,18715
1329,36061029500,504,-1167769.1457519531,643742.4261054993,22519,48359.37,233313.33999999994,31811130,15795
1330,36061029700,221,-6358.689117431641,3504.301742553711,122,351.36,1453.47,173204,86
1331,36061029900,469,-47390.99867248535,26125.4821434021,909,1899.170000000001,9144.140000000003,1290974,641
1332,36061030300,504,-366559.6796569824,202072.74738693237,7017,15538.889999999996,75476.43000000004,9985412,4958
1333,36061030700,504,-355613.65731811523,196035.15604782104,6912,14635.92999999999,70377.87000000004,9687340,4810
1334,36061030900,504,-910115.3413314819,501704.4140625,17545,37676.87999999999,182815.76,24792340,12310
1335,36061031100,502,-170929.69178009033,94227.63751983643,3323,7031.240000000001,34111.590000000004,4656368,2312
1336,36061031703,313,-11681.064903259277,6439.689910888672,221,508.7300000000001,2416.379999999999,318212,158
1337,36061031704,27,-886.7713470458984,489.3427925109863,20,44.50000000000001,201.35,24168,12
1338,36061031900,66,-1478.881446838379,814.9233589172363,32,76.02000000000001,338.81999999999994,40280,20
1339,36081000100,494,-106684.9302520752,58809.914165496826,2121,4401.44,21241.589999999993,2906202,1443
1340,36081000200,234,-8354.913482666016,4605.248729705811,162,392.66999999999985,1813.1299999999997,227582,113
1341,36081000400,239,-7245.0748291015625,3993.8084564208984,143,298.06,1404.8799999999999,197372,98
1342,36081000600,143,-3992.518783569336,2201.1897163391113,79,181.05999999999997,850.24,108756,54
1343,36081000700,504,-3091729.4533081055,1704359.3410720825,59961,129248.19,622968.9399999997,84221452,41818
1344,36081000800,62,-1774.6629943847656,978.2013320922852,39,57.42999999999999,278.12,48336,24
1345,36081001000,377,-16783.466102600098,9252.063312530518,300,624.9800000000001,3454.4899999999993,457178,227
1346,36081001200,364,-17151.882301330566,9456.698722839355,332,796.2399999999996,3811.839999999999,467248,232
1347,36081001400,438,-36301.97352600098,20011.03734588623,701,1531.4799999999996,7246.9299999999985,988874,491
1348,36081001600,184,-5840.581474304199,3219.054485321045,95,206.94999999999996,1042.6599999999999,159106,79
1349,36081001800,358,-18483.195190429688,10189.853492736816,330,770.88,3792.509999999999,503500,250
1350,36081001900,504,-2288680.9046554565,1261650.018283844,44689,94753.43,458954.09,62345384,30956
1351,36081002000,185,-5619.4006271362305,3097.5751571655273,107,326.93999999999994,1469.95,153064,76
1352,36081002200,472,-49463.23262023926,27264.039318084717,975,2124.359999999999,10315.590000000006,1347366,669
1353,36081002400,239,-7615.144638061523,4197.912494659424,141,314.53000000000014,1524.53,207442,103
1354,36081002500,504,-1317047.6324234009,726021.7394332886,25398,55159.53,266121.01999999996,35877396,17814
1355,36081002600,240,-8280.888092041016,4564.862937927246,134,382.19,1730.6300000000003,225568,112
1356,36081002800,99,-2217.5546875,1222.9555969238281,46,76.73,356.95,60420,30
1357,36081003000,73,-1700.8206253051758,937.4719085693359,30,63.32000000000001,311.25,46322,23
1358,36081003100,504,-872935.0918197632,481210.89625167847,16831,35738.42,173264.36000000002,23779298,11807
1359,36081003200,353,-15969.073532104492,8802.699851989746,329,679.0500000000003,3318.0199999999995,435024,216
1360,36081003300,504,-1692923.4470672607,933216.1132164001,33008,71200.42999999998,342983.0999999998,46116572,22898
1361,36081003400,160,-4879.867088317871,2689.4167137145996,88,238.61,1113.2600000000002,132924,66
1362,36081003600,121,-3031.4207077026367,1670.9263458251953,68,133.41000000000003,634.11,82574,41
1363,36081003700,495,-85321.32543182373,47030.449783325195,1748,3612.6199999999994,17430.64,2324156,1154
1364,36081003800,15,-443.68704986572266,244.62249755859375,15,20.020000000000003,92.2,12084,6
1365,36081003900,494,-82214.46067810059,45320.075691223145,1605,3406.35,16369.569999999998,2239568,1112
1366,36081004001,303,-10794.428817749023,5951.0055503845215,208,545.23,2409.8999999999996,294044,146
1367,36081004002,442,-33786.18637084961,18627.49338531494,672,1388.0800000000004,6673.249999999999,920398,457
1368,36081004200,257,-8872.18148803711,4891.544090270996,150,371.4000000000002,1727.2000000000003,241680,120
1369,36081004300,504,-1070779.2530212402,590295.2085494995,20777,44684.37000000002,215415.2599999999,29168762,14483
1370,36081004401,172,-4879.569961547852,2690.5341033935547,87,219.86999999999998,1038.02,132924,66
1371,36081004500,504,-289225.388381958,159439.34447479248,5596,11814.270000000002,56940.300000000025,7878768,3912
1372,36081004700,503,-169526.69395446777,93455.18096923828,3275,6980.12,33871.350000000006,4618102,2293
1373,36081005000,25,-886.9060440063477,489.3003959655762,16,41.25000000000001,179.4,24168,12
1374,36081005100,504,-2085062.4984359741,1149402.4503555298,40158,87566.91000000002,420105.29,56798828,28202
1375,36081005200,113,-3105.1392517089844,1711.6183128356934,53,125.86000000000003,607.25,84588,42
1376,36081005300,504,-523222.4520263672,288428.7084541321,10356,21529.150000000005,104335.83000000002,14253078,7077
1377,36081005400,79,-2218.1779556274414,1222.4331512451172,39,124.03999999999999,504.3,60420,30
1378,36081005500,504,-497125.1094970703,274043.33321762085,9481,20169.899999999998,97975.08999999998,13542136,6724
1379,36081005700,504,-564698.3279495239,311286.9121131897,10938,23423.399999999998,112567.09999999999,15382932,7638
1380,36081005800,263,-7541.723365783691,4156.936267852783,153,265.20000000000005,1339.6800000000003,205428,102
1381,36081005900,504,-4046358.8292541504,2230559.6238861084,79143,167690.28000000003,807577.6099999995,110226220,54730
1382,36081006100,504,-1104695.7138671875,608986.696723938,21351,45743.609999999986,220176.22,30093188,14942
1383,36081006201,242,-8427.860343933105,4645.831058502197,177,315.5799999999999,1527.6799999999996,229596,114
1384,36081006202,271,-9389.04574584961,5176.236728668213,196,451.87000000000006,2071.47,255778,127
1385,36081006300,504,-4088634.440361023,2253907.9225082397,79270,169590.88999999998,817269.5799999995,111378228,55302
1386,36081006501,504,-2407345.997215271,1327046.4418411255,47185,99999.41000000002,482767.4199999999,65577854,32561
1387,36081006502,504,-1818973.4858093262,1002705.1776046753,35278,75438.20000000001,364091.1900000003,49550442,24603
1388,36081006900,504,-255956.46712493896,141098.62019729614,5038,10660.25,51160.43,6972468,3462
1389,36081007100,504,-2202629.830543518,1214193.4445724487,42428,91700.53000000006,493556.4300000001,60001088,29792
1390,36081007300,504,-530836.8631286621,292639.1507873535,10303,22117.75,106554.22,14460520,7180
1391,36081007500,504,-1078896.3364181519,594762.6170845032,20871,45111.29000000004,217025.23000000016,29390302,14593
1392,36081007700,504,-621410.0477676392,342560.79204559326,11981,25362.680000000008,123357.78,16927670,8405
1393,36081007900,504,-417495.6197357178,230148.89065551758,8019,17294.01999999999,83388.61,11373058,5647
1394,36081008100,495,-94190.14876556396,51919.271644592285,1841,4130.12,19236.23,2565836,1274
1395,36081008300,504,-310815.98722076416,171337.42379379272,6005,13447.610000000002,63151.13000000003,8466856,4204
1396,36081008500,490,-84433.35236358643,46543.640449523926,1633,3639.340000000001,17242.990000000005,2299988,1142
1397,36081008600,173,-4879.185920715332,2689.8131561279297,84,195.86999999999995,918.9500000000002,132924,66
1398,36081008700,469,-44802.00570678711,24698.69580078125,885,1780.2400000000002,8877.760000000002,1220484,606
1399,36081008800,403,-22845.959518432617,12591.867832183838,459,833.9500000000005,4168.869999999999,622326,309
1400,36081009100,493,-66243.69036102295,36518.71877670288,1280,2606.1100000000015,12634.629999999992,1804544,896
1401,36081009400,386,-19370.30648803711,10678.224491119385,395,765.6799999999998,3752.389999999999,527668,262
1402,36081009500,503,-175889.27996826172,96963.13415908813,3329,7176.680000000002,35174.47000000001,4791306,2379
1403,36081009600,400,-24692.62688446045,13612.129035949707,440,1082.7599999999998,5071.159999999999,672676,334
1404,36081009700,495,-76819.28773498535,42341.859882354736,1442,3185.55,15414.129999999997,2092546,1039
1405,36081009800,279,-9611.404159545898,5298.056316375732,182,372.65,1812.1599999999996,261820,130
1406,36081009900,425,-23438.455924987793,12917.923828125,462,1022.5600000000001,4924.109999999999,638438,317
1407,36081010000,264,-7836.598709106445,4319.492969512939,145,306.80000000000007,1485.6899999999996,213484,106
1408,36081010100,502,-120807.69400787354,66593.2325592041,2407,5104.739999999999,24146.05000000001,3290876,1634
1409,36081010200,281,-9759.672866821289,5379.03311920166,177,371.3399999999999,1787.5700000000002,265848,132
1410,36081010300,500,-108604.7271270752,59874.21799468994,2028,4400.640000000002,21107.39000000001,2958566,1469
1411,36081010400,40,-886.9620666503906,489.39672470092773,13,28.720000000000002,158.3,24168,12
1412,36081010500,462,-42880.12405395508,23638.005054473877,827,1680.0,8394.47,1168120,580
1413,36081010600,409,-31495.04898071289,17362.976905822754,590,1264.7500000000007,6185.4299999999985,857964,426
1414,36081010800,258,-7836.297439575195,4320.140441894531,139,356.5099999999999,1621.97,213484,106
1415,36081011000,214,-7615.2392654418945,4198.141017913818,136,330.82,1603.61,207442,103
1416,36081011100,502,-91899.22336578369,50657.308071136475,1687,3849.1099999999997,18391.819999999992,2503402,1243
1417,36081011200,25,-517.5883636474609,285.2870445251465,11,20.91,108.3,14098,7
1418,36081011300,504,-1538634.455909729,848152.8571472168,30006,63293.22000000001,309091.40000000014,41913354,20811
1419,36081011400,277,-9093.251762390137,5013.3198165893555,182,332.7299999999999,1650.0199999999995,247722,123
1420,36081011500,504,-3234057.231323242,1782774.5583839417,62950,132457.42,642423.6700000004,88098402,43743
1421,36081011600,104,-2735.5887145996094,1508.4583625793457,50,116.26999999999998,546.96,74518,37
1422,36081011700,504,-389994.3003997803,214985.16343307495,7702,15696.160000000002,75975.31999999998,10623850,5275
1423,36081011800,292,-10646.265571594238,5868.344806671143,211,478.28000000000003,2190.0299999999993,290016,144
1424,36081011900,504,-500015.5608139038,275632.6583747864,9650,20767.409999999993,99143.79000000001,13620682,6763
1425,36081012000,487,-71715.27812957764,39533.0777053833,1357,3101.6600000000008,14717.299999999992,1953580,970
1426,36081012100,504,-330776.5049972534,182336.0587425232,6382,13789.189999999999,65983.47,9010636,4474
1427,36081012200,302,-9833.01488494873,5420.279102325439,193,364.97999999999985,1900.6099999999992,267862,133
1428,36081012301,499,-126426.74494934082,69691.87948608398,2503,5505.250000000003,26110.670000000013,3443940,1710
1429,36081012400,258,-9463.804397583008,5215.837257385254,199,384.60999999999996,1836.81,257792,128
1430,36081012500,504,-879656.5028839111,484908.27368927,17047,36783.76,175453.36000000004,23962572,11898
1431,36081012601,356,-16857.130661010742,9292.443592071533,352,722.6800000000001,3413.350000000001,459192,228
1432,36081012602,253,-9316.784004211426,5135.321208953857,169,382.62,1862.81,253764,126
1433,36081012800,165,-4953.406211853027,2730.8315086364746,80,192.96999999999997,973.5,134938,67
1434,36081013000,190,-6654.731369018555,3667.7718544006348,123,285.12,1314.0000000000002,181260,90
1435,36081013200,492,-69348.39488983154,38227.049015045166,1313,2913.6900000000005,13934.179999999995,1889132,938
1436,36081013400,494,-89607.57572937012,49394.649909973145,1758,3779.5699999999997,18158.49,2440968,1212
1437,36081013500,503,-152081.11626434326,83831.7925491333,2968,6517.5099999999975,31185.260000000017,4142798,2057
1438,36081013600,498,-98405.87683105469,54243.12850189209,1899,3933.240000000001,19398.02,2680634,1331
1439,36081013700,486,-50716.38095855713,27957.369136810303,1024,1992.1900000000005,9883.099999999997,1381604,686
1440,36081013800,366,-15969.383842468262,8804.960968017578,313,575.98,2845.0500000000006,435024,216
1441,36081014000,271,-9833.948501586914,5418.811302185059,197,371.8800000000001,1899.0900000000001,267862,133
1442,36081014100,491,-93009.16003417969,51272.58375167847,1813,3865.080000000002,18632.80999999999,2533612,1258
1443,36081014201,406,-25653.96728515625,14142.124389648438,510,1078.6299999999992,5141.710000000002,698858,347
1444,36081014202,449,-39997.97568511963,22049.112586975098,750,1574.6300000000003,7642.180000000002,1089574,541
1445,36081014300,504,-1603690.9477233887,884036.6136169434,31282,65869.91999999998,320368.07000000007,43685674,21691
1446,36081014400,480,-95446.63069152832,52621.83655548096,1835,3948.26,18873.9,2600074,1291
1447,36081014500,503,-116148.72913360596,64024.97355270386,2223,4687.28,22599.51000000001,3163994,1571
1448,36081014700,502,-161467.57244110107,89011.35400390625,3175,6742.860000000004,32341.650000000016,4398576,2184
1449,36081014800,277,-10646.202476501465,5869.172927856445,209,433.9099999999999,2025.51,290016,144
1450,36081014900,504,-1968026.3953475952,1084872.7087249756,37968,81475.38000000002,392855.9399999999,53610666,26619
1451,36081015000,128,-3031.1805419921875,1671.1308059692383,67,109.61000000000001,569.0799999999999,82574,41
1452,36081015100,503,-97962.43461608887,54000.792877197266,1895,3964.7900000000004,18933.70000000001,2668550,1325
1453,36081015200,454,-37483.378730773926,20663.967658996582,780,1566.7799999999993,7459.16,1021098,507
1454,36081015300,504,-707096.754196167,389786.6113014221,13737,29522.17999999999,142635.78000000003,19261896,9564
1455,36081015400,197,-4879.730545043945,2689.598991394043,91,182.45999999999992,895.05,132924,66
1456,36081015500,504,-4815184.073944092,2654382.2803115845,93837,199025.40999999997,959887.3799999999,131169806,65129
1457,36081015600,147,-4583.474792480469,2526.1080207824707,99,182.77000000000004,882.0599999999998,124868,62
1458,36081015700,504,-3112598.1441879272,1715813.6571807861,60485,129122.99000000003,625492.0900000002,84789400,42100
1459,36081015801,261,-10867.466575622559,5991.997901916504,199,477.80000000000007,2233.78,296058,147
1460,36081015802,316,-16338.995948791504,9008.078712463379,299,726.17,3354.39,445094,221
1461,36081015900,504,-669756.5344772339,369211.784614563,13076,27602.260000000002,134228.45999999993,18244826,9059
1462,36081016100,504,-1150918.2262496948,634454.9359550476,22476,47487.980000000025,230372.02,31351938,15567
1463,36081016300,504,-229704.74936676025,126637.3857421875,4364,9721.710000000005,46574.01000000001,6257498,3107
1464,36081016400,106,-2661.2921295166016,1467.2578163146973,53,150.54,638.85,72504,36
1465,36081016600,331,-13307.544067382812,7336.926727294922,266,483.91999999999996,2450.9,362520,180
1466,36081016800,58,-1330.7418060302734,733.2851676940918,27,38.68999999999999,204.91000000000003,36252,18
1467,36081016900,501,-145353.66877746582,80126.9267501831,2791,6218.440000000006,29469.089999999997,3959524,1966
1468,36081017000,134,-2661.9327392578125,1466.746395111084,51,96.12,477.05999999999995,72504,36
1469,36081017100,504,-137442.95196533203,75761.51405715942,2647,5738.550000000001,27291.960000000003,3744026,1859
